id,project,service,group,board,area,roadid,carriageway,location,erp,side,position,class,fault,repair,priority,comment,size,length,width,total,latitude,longitude,faulttime,inspector,inspection,seq,photoid
TEST_ASM_393,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1983,2655,01N-0414-R3,136,L,4,PVM,Rutting,Structural Asphalt SAC,3,,100x1,100,1,100,-36.754977,174.729952,2020-02-21 14:21:00,SF,2020_02,362,SH1C3_200221_23372
TEST_ASM_40,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,429,L,1,PVM,Rutting,Structural Asphalt SAC,2,,10x1,10,1,10,-36.751625,174.723103,2020-02-20 10:53:00,SF,2020_02,197,SH1C3_200220_03851
TEST_ASM_403,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3604,11312,020-0019-R3,266,L,,SGN,Sign Missing,Sign Replace,99,Lane management Diverge,,,,,-36.903305,174.723488,2020-02-24 09:50:00,SF,2020_02,824,SH1C3_200224_00377
TEST_ASM_41,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,469,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,-36.75174,174.722677,2020-02-20 10:53:00,SF,2020_02,199,SH1C3_200220_03865
TEST_ASM_410,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,240,8822,016-0006-R2,21,L,3,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.91145,174.739185,2020-02-24 09:55:00,SF,2020_02,142,SH1C3_200224_00670
TEST_ASM_42,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3033,018-0000-I,553,L,1,PVM,Rutting,Structural Asphalt SAC,2,,6x2,6,2,12,-36.751977,174.721768,2020-02-20 10:53:00,SF,2020_02,202,SH1C3_200220_03883
TEST_ASM_421,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,11168,020-0010/02.54-D,9582,R,1,PVM,Asphalt Delamination,Mill and Fill,3,,10x2,10,2,20,-36.904048,174.724243,2020-02-24 10:09:00,SF,2020_02,699,SH1C3_200224_01513
TEST_ASM_422,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5179,R,1,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,-36.921813,174.767805,2020-02-24 10:12:00,SF,2020_02,695,SH1C3_200224_01855
TEST_ASM_423,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2232,020-0010/02.54-D,4902,R,1,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,-36.922875,174.770617,2020-02-24 10:12:00,SF,2020_02,692,SH1C3_200224_01875
TEST_ASM_424,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2235,020-0010/02.54-D,3184,R,1,PVM,Ravelling,Mill and Fill,3,,320x3,320,3,960,-36.93123,174.7868,2020-02-24 10:13:00,SF,2020_02,689,SH1C3_200224_02003
TEST_ASM_43,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3032,018-0000-I,940,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x3,20,3,60,-36.752705,174.717543,2020-02-20 10:54:00,SF,2020_02,204,SH1C3_200220_03935
TEST_ASM_434,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2235,020-0010/02.54-D,3189,L,1,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,-36.931258,174.786697,2020-02-24 10:26:00,SF,2020_02,690,SH1C3_200224_03084
TEST_ASM_438,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,8824,020-0010/02.54-D,250,L,1,PVM,Ravelling,Mill and Fill,2,,10x3,10,3,30,-36.912333,174.742035,2020-02-24 10:30:00,SF,2020_02,686,SH1C3_200224_03529
TEST_ASM_439,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,9428,020-0010/02.54-D,5841,R,2,PVM,Ravelling,Mill and Fill,2,,250x3,250,3,750,-36.918538,174.761612,2020-02-24 10:32:00,SF,2020_02,698,SH1C3_200224_03677
TEST_ASM_440,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5242,R,2,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.921542,174.767178,2020-02-24 10:32:00,SF,2020_02,696,SH1C3_200224_03725
TEST_ASM_441,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5067,R,2,PVM,Ravelling,Mill and Fill,2,,210x3,210,3,630,-36.92221,174.768962,2020-02-24 10:32:00,SF,2020_02,693,SH1C3_200224_03739
TEST_ASM_442,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2208,020-0010-D,2515,R,2,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,-36.936693,174.789685,2020-02-24 10:34:00,SF,2020_02,715,SH1C3_200224_03939
TEST_ASM_443,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,2132,R,2,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,-36.940023,174.790755,2020-02-24 10:34:00,SF,2020_02,714,SH1C3_200224_03975
TEST_ASM_444,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,1633,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,3x2,3,2,6,-36.944365,174.792207,2020-02-24 10:35:00,SF,2020_02,713,SH1C3_200224_04016
TEST_ASM_445,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,875,R,2,PVM,Rutting,Structural Asphalt SAC,2,,30x3,30,3,90,-36.950953,174.794373,2020-02-24 10:35:00,SF,2020_02,711,SH1C3_200224_04078
TEST_ASM_446,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2069,2169,20A-0000/00.26-I,810,L,2,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,2,2,,2,-36.965017,174.798728,2020-02-24 10:36:00,SF,2020_02,776,SH1C3_200224_04216
TEST_ASM_45,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3042,018-0000-I,1064,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.752587,174.716073,2020-02-20 10:55:00,SF,2020_02,206,SH1C3_200220_04018
TEST_ASM_452,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2073,2162,20A-0001-R2,151,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x3,20,3,60,-36.966207,174.795857,2020-02-24 10:45:00,SF,2020_02,777,SH1C3_200224_04831
TEST_ASM_453,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2071,2173,20A-0000/00.16-D,950,R,2,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,-36.965783,174.797357,2020-02-24 10:49:00,SF,2020_02,775,SH1C3_200224_04967
TEST_ASM_454,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2071,2173,20A-0000/00.16-D,476,R,2,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,-36.962198,174.799753,2020-02-24 10:49:00,SF,2020_02,774,SH1C3_200224_05015
TEST_ASM_455,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,1368,L,2,PVM,Ravelling,Mill and Fill,3,,200x1,200,1,200,-36.946712,174.792828,2020-02-24 10:51:00,SF,2020_02,719,SH1C3_200224_05187
TEST_ASM_456,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,2076,L,2,PVM,Ravelling,Mill and Fill,2,,80x3,80,3,240,-36.940577,174.790762,2020-02-24 10:51:00,SF,2020_02,720,SH1C3_200224_05248
TEST_ASM_457,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,2203,020-0010-I,2466,L,2,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,-36.937183,174.789617,2020-02-24 10:51:00,SF,2020_02,722,SH1C3_200224_05282
TEST_ASM_458,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,2230,020-0010-I,2628,L,2,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,-36.935775,174.789142,2020-02-24 10:51:00,SF,2020_02,723,SH1C3_200224_05296
TEST_ASM_459,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,3121,L,2,PVM,Ravelling,Mill and Fill,2,,200x3,200,3,600,-36.931688,174.787052,2020-02-24 10:52:00,SF,2020_02,704,SH1C3_200224_05338
TEST_ASM_46,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3035,018-0000-I,0,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x3,6,3,18,-36.750383,174.727645,2020-02-20 11:01:00,SF,2020_02,192,SH1C3_200220_04212
TEST_ASM_460,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2226,020-0010/02.54-I,4998,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x2,80,2,160,-36.922498,174.769418,2020-02-24 10:53:00,SF,2020_02,709,SH1C3_200224_05486
TEST_ASM_461,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,9433,020-0010/02.54-I,7328,L,3,PVM,Water Ponding,Investigate,2,,20,20,,20,-36.91409,174.745865,2020-02-24 10:55:00,SF,2020_02,710,SH1C3_200224_05680
TEST_ASM_464,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3172,8820,020-0016-R4,98,L,3,PVM,Ravelling,Mill and Fill,2,,100x8,100,8,800,-36.917687,174.75957,2020-02-24 11:04:00,SF,2020_02,736,SH1C3_200224_05967
TEST_ASM_465,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5282,R,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.92136,174.76679,2020-02-24 11:04:00,SF,2020_02,697,SH1C3_200224_06041
TEST_ASM_466,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5116,R,3,PVM,Ravelling,Mill and Fill,3,,280x3,280,3,840,-36.921997,174.768487,2020-02-24 11:04:00,SF,2020_02,694,SH1C3_200224_06055
TEST_ASM_467,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1760,2234,020-0010/02.54-D,3435,R,3,PVM,Ravelling,Mill and Fill,3,,50x3,50,3,150,-36.929738,174.78471,2020-02-24 11:06:00,SF,2020_02,691,SH1C3_200224_06191
TEST_ASM_468,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2235,020-0010-D,2549,R,3,PVM,Ravelling,Mill and Fill,3,,1000x3,1000,3,3000,-36.936412,174.789633,2020-02-24 11:06:00,SF,2020_02,716,SH1C3_200224_06262
TEST_ASM_469,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,1196,R,3,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,-36.948152,174.79352,2020-02-24 11:07:00,SF,2020_02,712,SH1C3_200224_06382
TEST_ASM_471,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,9371,R,1,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,-36.960577,174.799315,2020-02-24 11:08:00,SF,2020_02,665,SH1C3_200224_06496
TEST_ASM_472,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,9072,R,1,PVM,Ravelling,Mill and Fill,2,,140x3,140,3,420,-36.962852,174.801125,2020-02-24 11:08:00,SF,2020_02,664,SH1C3_200224_06520
TEST_ASM_473,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8850,R,1,BAR,Armco Barrier Damaged,Repair,3,,3,3,,3,-36.964527,174.802478,2020-02-24 11:08:00,SF,2020_02,662,SH1C3_200224_06538
TEST_ASM_474,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8673,R,1,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,-36.96576,174.80375,2020-02-24 11:09:00,SF,2020_02,661,SH1C3_200224_06552
TEST_ASM_475,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8467,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,-36.966983,174.80549,2020-02-24 11:09:00,SF,2020_02,660,SH1C3_200224_06568
TEST_ASM_476,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,3636,020-0000-D,7864,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,-36.970008,174.811117,2020-02-24 11:09:00,SF,2020_02,659,SH1C3_200224_06614
TEST_ASM_477,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,3636,020-0000-D,7520,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x2,20,2,40,-36.971742,174.814328,2020-02-24 11:09:00,SF,2020_02,658,SH1C3_200224_06640
TEST_ASM_478,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5677,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,400x3,400,3,1200,-36.982448,174.830122,2020-02-24 11:10:00,SF,2020_02,655,SH1C3_200224_06772
TEST_ASM_479,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5083,R,1,PVM,Ravelling,Mill and Fill,3,,130x3,130,3,390,-36.986367,174.834642,2020-02-24 11:11:00,SF,2020_02,653,SH1C3_200224_06818
TEST_ASM_48,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3032,018-0000-I,1005,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x3,6,3,18,-36.752768,174.716827,2020-02-20 11:04:00,SF,2020_02,205,SH1C3_200220_04401
TEST_ASM_482,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,195,10269,01N-0448-D,518,L,1,PVM,Ravelling,Mill and Fill,3,,50x8,50,8,400,-36.997543,174.891403,2020-02-24 11:14:00,SF,2020_02,560,SH1C3_200224_07229
TEST_ASM_489,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8710,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x2,80,2,160,-36.965853,174.803308,2020-02-24 11:25:00,SF,2020_02,669,SH1C3_200224_08431
TEST_ASM_490,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,10192,020-0010-I,9415,L,1,PVM,Ravelling,Mill and Fill,2,,250x3,250,3,750,-36.960797,174.798783,2020-02-24 11:26:00,SF,2020_02,724,SH1C3_200224_08485
TEST_ASM_491,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,2369,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,30x1,30,1,30,-36.93803,174.789863,2020-02-24 11:28:00,SF,2020_02,721,SH1C3_200224_08693
TEST_ASM_492,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2203,020-0010/02.54-I,2475,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,30x1,30,1,30,-36.937108,174.789553,2020-02-24 11:28:00,SF,2020_02,701,SH1C3_200224_08703
TEST_ASM_493,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,2755,L,3,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.93468,174.788738,2020-02-24 11:28:00,SF,2020_02,703,SH1C3_200224_08729
TEST_ASM_494,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,3160,L,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.931432,174.786747,2020-02-24 11:28:00,SF,2020_02,705,SH1C3_200224_08765
TEST_ASM_495,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2228,020-0010/02.54-I,3577,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,-36.929127,174.78307,2020-02-24 11:28:00,SF,2020_02,706,SH1C3_200224_08800
TEST_ASM_496,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2226,020-0010/02.54-I,4799,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x2,20,2,40,-36.92332,174.771412,2020-02-24 11:29:00,SF,2020_02,707,SH1C3_200224_08898
TEST_ASM_498,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3169,8817,020-0016-R1,184,L,1,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,3,3,,3,-36.918317,174.759837,2020-02-24 11:30:00,SF,2020_02,735,SH1C3_200224_09002
TEST_ASM_500,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,286,9189,020-0013-R3,441,L,4,PVM,Flushing,Water Cutting,3,,20x5,20,5,100,-36.92684,174.782347,2020-02-24 11:34:00,SF,2020_02,734,SH1C3_200224_09310
TEST_ASM_502,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,290,2208,020-0012-R2,2409,R,4,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.937713,174.79016,2020-02-24 11:36:00,SF,2020_02,732,SH1C3_200224_09461
TEST_ASM_503,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,290,2237,020-0012-R2,112,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-36.938998,174.79072,2020-02-24 11:36:00,SF,2020_02,730,SH1C3_200224_09477
TEST_ASM_504,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,290,2236,020-0012-R2,192,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.93966,174.791032,2020-02-24 11:36:00,SF,2020_02,731,SH1C3_200224_09491
TEST_ASM_506,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,291,2238,020-0012-R1,82,L,4,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,20,20,,20,-36.939635,174.79008,2020-02-24 11:37:00,SF,2020_02,729,SH1C3_200224_09551
TEST_ASM_507,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,9188,020-0010-I,253,L,4,PVM,Ravelling,Mill and Fill,3,,50x5,50,5,250,-36.938117,174.789762,2020-02-24 11:37:00,SF,2020_02,717,SH1C3_200224_09571
TEST_ASM_510,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,287,2222,020-0013-R2,0,R,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,8x3,8,3,24,-36.9295,174.78204,2020-02-24 11:39:00,SF,2020_02,733,SH1C3_200224_09707
TEST_ASM_511,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2221,020-0010/02.54-I,162,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-36.928237,174.780977,2020-02-24 11:39:00,SF,2020_02,700,SH1C3_200224_09733
TEST_ASM_516,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8996,R,2,PVM,Depression,Level Mix,3,,5x2,5,2,10,-36.963407,174.801607,2020-02-24 12:10:00,SF,2020_02,663,SH1C3_200224_10447
TEST_ASM_517,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,6406,R,2,PVM,Ravelling,Mill and Fill,3,,210x3,210,3,630,-36.977878,174.824235,2020-02-24 12:12:00,SF,2020_02,657,SH1C3_200224_10671
TEST_ASM_518,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,6112,R,2,PVM,Ravelling,Mill and Fill,3,,160x3,160,3,480,-36.97961,174.826737,2020-02-24 12:12:00,SF,2020_02,656,SH1C3_200224_10699
TEST_ASM_519,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5668,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,350x3,350,3,1050,-36.98248,174.830212,2020-02-24 12:13:00,SF,2020_02,654,SH1C3_200224_10738
TEST_ASM_520,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2287,020-0000-D,4360,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,1x1,1,1,1,-36.990958,174.840417,2020-02-24 12:14:00,SF,2020_02,651,SH1C3_200224_10850
TEST_ASM_521,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,195,9713,01N-0448-D,2340,R,2,PVM,Rutting,Structural Asphalt SAC,3,,20x2,20,2,40,-36.997892,174.860127,2020-02-24 12:15:00,SF,2020_02,566,SH1C3_200224_11014
TEST_ASM_524,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,3631,020-0000-I,4755,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,100x3,100,3,300,-36.98868,174.83721,2020-02-24 12:31:00,SF,2020_02,666,SH1C3_200224_12145
TEST_ASM_525,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,2280,020-0000-I,7234,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,480x3,480,3,1440,-36.973403,174.816968,2020-02-24 12:33:00,SF,2020_02,667,SH1C3_200224_12361
TEST_ASM_526,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8698,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x1,80,1,80,-36.965958,174.803393,2020-02-24 12:34:00,SF,2020_02,668,SH1C3_200224_12489
TEST_ASM_527,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8902,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,100x3,100,3,300,-36.964783,174.801627,2020-02-24 12:34:00,SF,2020_02,670,SH1C3_200224_12507
TEST_ASM_528,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3227,10192,020-0000-I,9293,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x3,80,3,240,-36.961842,174.799235,2020-02-24 12:34:00,SF,2020_02,671,SH1C3_200224_12543
TEST_ASM_530,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2081,2246,020-0010-R1,232,L,2,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,20,20,,20,-36.951983,174.793463,2020-02-24 12:35:00,SF,2020_02,726,SH1C3_200224_12654
TEST_ASM_532,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2082,2240,020-0010-R2,245,L,2,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,-36.951157,174.793842,2020-02-24 12:36:00,SF,2020_02,727,SH1C3_200224_12736
TEST_ASM_533,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1740,9187,020-0010-I,375,L,4,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,-36.949995,174.793783,2020-02-24 12:36:00,SF,2020_02,718,SH1C3_200224_12750
TEST_ASM_534,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1761,2203,020-0010/02.54-I,2497,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,40x2,40,2,80,-36.936918,174.78949,2020-02-24 12:37:00,SF,2020_02,702,SH1C3_200224_12872
TEST_ASM_537,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2076,2248,020-0010-R4,10,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,40x3,40,3,120,-36.953762,174.795947,2020-02-24 12:43:00,SF,2020_02,728,SH1C3_200224_13110
TEST_ASM_538,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2247,020-0000-D,345,L,3,PVM,Ravelling,Mill and Fill,2,,350x3,350,3,1050,-36.956658,174.797045,2020-02-24 12:43:00,SF,2020_02,649,SH1C3_200224_13158
TEST_ASM_540,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2075,2271,020-0007-R3,82,L,2,PVM,Ravelling,Mill and Fill,3,,150x4,150,4,600,-36.972267,174.815593,2020-02-24 12:45:00,SF,2020_02,683,SH1C3_200224_13388
TEST_ASM_541,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2075,2270,020-0007-R3,180,L,2,PVM,Ravelling,Mill and Fill,2,,30x6,30,6,180,-36.972725,174.816513,2020-02-24 12:45:00,SF,2020_02,684,SH1C3_200224_13400
TEST_ASM_543,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5023,R,2,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,-36.986745,174.83513,2020-02-24 12:48:00,SF,2020_02,652,SH1C3_200224_13638
TEST_ASM_545,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2798,2970,020-0005-R2,207,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,200x3,200,3,600,-36.992057,174.84232,2020-02-24 12:48:00,SF,2020_02,678,SH1C3_200224_13718
TEST_ASM_547,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3564,20B-0000,118,L,2,VEG,Vegetation Encroachment (Horizontal),Spray,3,,60,60,,60,-36.993313,174.843832,2020-02-24 12:51:00,SF,2020_02,778,SH1C3_200224_13838
TEST_ASM_548,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,412,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-36.994317,174.84077,2020-02-24 12:51:00,SF,2020_02,782,SH1C3_200224_13880
TEST_ASM_549,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,1178,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x3,80,3,240,-36.996918,174.832788,2020-02-24 12:55:00,SF,2020_02,785,SH1C3_200224_14235
TEST_ASM_550,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,806,R,1,PVM,Ravelling,Mill and Fill,2,,50x3,50,3,150,-36.995643,174.836657,2020-02-24 12:56:00,SF,2020_02,784,SH1C3_200224_14275
TEST_ASM_551,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,683,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,60x3,60,3,180,-36.995207,174.837937,2020-02-24 12:56:00,SF,2020_02,783,SH1C3_200224_14289
TEST_ASM_552,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,400,R,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,40,40,,40,-36.994233,174.840862,2020-02-24 12:56:00,SF,2020_02,781,SH1C3_200224_14321
TEST_ASM_553,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3565,20B-0000,342,R,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,40,40,,40,-36.994013,174.84147,2020-02-24 12:56:00,SF,2020_02,780,SH1C3_200224_14329
TEST_ASM_554,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2781,3564,20B-0000,129,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x2,20,2,40,-36.993253,174.843668,2020-02-24 12:57:00,SF,2020_02,779,SH1C3_200224_14382
TEST_ASM_556,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3223,9185,020-0005-R3,774,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,40,40,,40,-36.997187,174.851032,2020-02-24 12:58:00,SF,2020_02,679,SH1C3_200224_14486
TEST_ASM_558,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3222,9184,020-0003-R4,66,L,1,PVM,Ravelling,Mill and Fill,3,,80x5,80,5,400,-36.997707,174.853173,2020-02-24 12:58:00,SF,2020_02,677,SH1C3_200224_14544
